id,Tipo de vivienda,Barrio,Localidad,Superficie total (m2),Superficie util (m2),Habitaciones,Baños,Año de construccion,Vistas al exterior,Ascensor,Terraza,Balcon,garage,Piscina,Jardin,Aire acondicionado,Calefacción,orientacion,Nota,Estado,Interes,Precio de compra (€),Precio de alquiler,Numero de Planta,Tipo de planta,Certificado energético,Ubicacion: calle y numero,Gastos de la comunidad (€ por mes),Tipo de calefaccion,precio por metro cuadrado (€),Provincia,Distrito,Codigo postal,Vistas al mar,Armarios empotrados,Vivienda accesible,Trastero o bodega,Muebles,Vigilancia,Vivienda de lujo,"Ubicacion: Piso y número, letra o portal",ID de inmobiliaria,Nombre de inmobiliaria,Nombre vivienda,ID mapa ubicacion,Nombre mapa de Ubicacion
103806496,Flat / apartment,L'Antiga Esquerra de l'Eixample,Barcelona,137,129.0,2,2,1900.0,True,True,True,True,False,False,False,True,True,east,"A-House offers you this SUNNY AND SPACIOUS apartment located in FINCA REGIA in the “L' Antiga Esquerra de l’Eixample” neighborhood.This DOUBLE ORIENTATION property is distributed in a spacious living-dining room with balconies, separate kitchen, two double bedrooms (one en suite with balcony) and a bathroom.The house is completely renovated with quality finishes.Very sunny due to its height and east west orientation.It has original elements such as exposed beams with a Catalan vault, high ceilings with moldings, wooden exterior carpentry with double glazing and hydraulic floors combined with parquet.Regia Estate from 1900 with elevator.Francesc Macià plaque a few minutes walk away. Nearby we find a variety of transports such as metro stations (L5 Hospital Clínic), buses (TMB, AEROBUS), a multitude of services such as hospitals (Clínic de Barcelona and Sagrat Cor), schools, universities, children's areas and shops.L’Antiga Esquerra de l’Eixample” is a residential area with a high concentration of services that is characterized by great commercial, activity and leisure dynamism.The neighborhood consists of large city facilities such as the Clinical Hospital and the University of Barcelona. Other points of attraction are “El Mercat del Ninot” and the quiet “Enrique Granados” street with a wide range of restaurants. In addition, this neighborhood borders the “Dreta de l’Eixampla” where the main shopping streets of Barcelona are located, such as “La Rambla”, “Paseo de Gracia” and “Plaza Universidad”.Take advantage of this opportunity..",reformado,comprar,820000.0,,1,Intermedia,B,calle d'Aribau 101,118.0,Caldera de gas natural,5985.4,Barcelona,Eixample,08008,No,Sí,Sí,Sí,No,No,Sí,1º B Portal 2,1,Lucas Fox Barcelona,Flat / apartment C. D'Aribau 101,20,L'Antiga Esquerra de l'Eixample
103056031,Flat / apartment,La Guineueta,Barcelona,83,66.0,3,1,1977.0,True,True,False,False,False,False,False,False,True,north,"*€955.28 monthly fixed rate mortgage payment.Completely exterior housing located in one of the most important points of Nou Barris such as the Plaza de la República where Paseo Valldaura, Vía Julia and Paseo Verdum converge, a few meters from the Plaza del Ayuntamiento de Nou Barris and the Parque de the Guineueta.Located on a real 4th floor, of a building that has only 5 floors, one neighbor per floor, elevator and adapted access and community terrace.It has 66m2. useful, all rooms are exterior and bright, it consists of a spacious living room - dining room with a built-in 25m2 balcony. , kitchen with access to gallery, hall, 3 bedrooms and bathroom with bathtub and three rooms. There is natural gas heating, the windows are made of brown aluminum with double glass and PVC blinds, the floor is parquet and the doors are made of brown wood, the general condition of the house is very good.The area in which the building is located has all the services and is very well connected: L4 Amarilla - Llucmajor metro station and several bus lines.*Monthly installment calculated for a mortgage loan of 90% of the CV value of €260,000, with 30 years of financing and with a fixed interest of 2.95%.The published sales price does not include acquisition costs (taxes, notary, agency, etc. ).It is sold unfurnished and without appliances.",reformado,comprar,260000.0,,3,Intermedia,D,paseo Valldaura 110,73.0,Caldera de gas natural,3132.53,Barcelona,,08042,No,Sí,No,No,No,Sí,No,3º B Portal 3,1,Lucas Fox Barcelona,Flat / apartment Paseo Valldaura 110,53,La Guineueta
104348221,Flat / apartment,Sant Andreu,Barcelona,105,99.0,2,2,2004.0,True,True,False,True,True,False,False,False,True,south,"This bright apartment for sale stands out for its south orientation, storage room and parking included.On the first floor with elevator, it has a large hall, large dining room with access to the balcony and sun all day.It has two bedrooms (originally three), being able to recover the third. The master bedroom offers a large built-in wardrobe and dressing room, next to an en suite bathroom.The kitchen equipped with a large window, gas heating and aluminum metalwork. With 105 m² built, balcony, built-in wardrobes, year of construction 2004 and accessibility for people with reduced mobility. Don't miss the opportunity to live in this cozy home! Aicat 9788.",en buen estado,comprar,395000.0,,1,Intermedia,D,calle de Palomar Nn 182,102.0,Caldera de gas natural,3761.9,Barcelona,Sant Andreu,08030,No,Sí,Sí,Sí,No,No,No,1º D Portal 1,1,Lucas Fox Barcelona,Flat / apartment C. De Palomar Nn 182,5,Sant Andreu
104331642,Flat / apartment,Sant Antoni,Barcelona,86,80.0,3,1,1900.0,False,True,True,False,False,False,False,True,True,west,"The owner of this apartment has decided to sell the bare ownership, reserving the usufruct for himself.It is an apartment in the heart of Sant Antoni, specifically in the bustling street of Parlament, but with the advantage that the apartment overlooks a block patio converted into a park, with a municipal library included. The apartment has three bedrooms, one of them double, a full bathroom, an independent kitchen and a large living room. Both through the dining room and the master bedroom there is access to a beautiful gallery that also serves as a terrace.We are the administrators of the Community and I must affirm that in recent years large investments have been made in the common elements as well as the lobby, natural gas, roofs, patios.. .The building has passed the ITE favorably so we have the Certificate of Fitness until 2029.",en buen estado,comprar,220000.0,,4,Intermedia,D,"calle del Parlament, 53",71.0,Caldera de gas natural,2558.14,Barcelona,Eixample,08001,No,Sí,Sí,No,No,Sí,No,4º B Portal 1,1,Lucas Fox Barcelona,"Flat / apartment C. Del Parlament, 53",21,Sant Antoni
102805347,Flat / apartment,Sant Antoni,Barcelona,68,62.0,3,1,1900.0,True,False,False,True,False,False,False,True,True,south,"Central floor, street Floridablanca, furnished, exterior, sunny.Located in shopping area of first necessity and two minutes from Gran Via and 10 minutes from Plaza España, well connected by public transport.Spacious living room with access to small balcony, three bedrooms of which 1 is double, one medium and one single, kitchen with gas stove, oven, extractor hood, refrigerator, washing machine, bathroom with shower.Aluminum carpentry with double chamber, air conditioning with heat pump.",reformado,comprar,260000.0,,3,Intermedia,F,calle de Floridablanca 1,47.0,Bomba de calor (Aerotermia),3823.53,Barcelona,Eixample,08001,No,Sí,No,Sí,No,No,No,3º D,1,Lucas Fox Barcelona,Flat / apartment C. De Floridablanca 1,21,Sant Antoni
101479931,Penthouse,El Guinardó,Barcelona,109,80.0,3,2,1969.0,True,True,True,True,False,False,False,True,True,south,"Inmomaragall10 presents:One of the best Penthouses in the Guinardó area.Spectacular Penthouse with 3 bedrooms, guest toilet, full bathroom, kitchen with laundry room, elevator, balcony and spectacular terrace.Spacious living room and dining room in two perfect environments in case there is teleworking, with a large window and door leading to a spectacular terrace.WITH VERY LITTLE NOISE AND IN THE BACK OF THE BUILDING ON A QUIET STREET.Large, practical and well-preserved kitchen, with laundry room, guest toilet in perfect condition.MAZIZA flooring, perfect oak carpentry matching the floorboard.Loft to keep the house well organized.Very bright double double room, exterior.The next room is single but undoubtedly much larger than normal, almost double. It has another large interior room as an office or perfect room and larger than a single room.The second bathroom is very well preserved and has all the pieces.It has heating by radiators in all rooms.Air conditioning in living room.The terrace is around 55 meters, it has a balcony with a larger area to have a good coffee first thing in the morning since the main façade has morning sun.The spectacular terrace faces SOUTH and due to its shape and orientation it is a really well ventilated apartment.The building is very well preserved, with an elevator and you pay little community fee, it has something that greatly favors it that when you come to see this wonder I will inform you in detail.Its location is fantastic, metro L5 Blue and L4 yellow a few meters away. buses, traditional neighborhood shops, Cap Maragall.Near the Sant Pau hospital, Mercat del Guinardó. Parks, schools, institutes.Very good entry and exit from Barcelona to the Costa Brava and Tarragona area without having to cross the city.A UNIQUE HOUSE WHERE TO LIVE AND WATCH THE LITTLE ones in the house grow up.WE DO NOT CHARGE COMMISSIONS TO THE BUYER, WE ADVISE YOU AND HELP YOU GET YOUR MORTGAGE. LET'S TALK!",en buen estado,comprar,460000.0,,3,Intermedia,E,"paseo maragall, 157",126.0,Caldera de gas natural,4220.18,Barcelona,Horta-Guinardó,08041,No,Sí,No,No,No,No,No,3º C Portal 1,1,Lucas Fox Barcelona,"Penthouse Paseo Maragall, 157",8,El Guinardó
104348811,Flat / apartment,Canyelles,Barcelona,104,81.0,4,2,1972.0,True,True,False,False,False,False,False,False,True,west,"81 useful square meters of housing according to land registry, 4 bedrooms, 1 bathroom and 1 toilet.The house has a perfect distribution, since the day area with hall, living room, kitchen and night area with the bedrooms and bathrooms are separated. Large exterior dining room with views of the street and afternoon sun. Individual gas heating. Area surrounded by a natural environment with the Collserola mountain range and the Josep Maria Serra Martí park.Well connected with bus lines and Canyelles metro (L3).",reformado,comprar,225000.0,,7,Alta,D,calle de Federico García Lorca 55,86.0,Caldera de gas natural,2163.46,Barcelona,Nou Barris,08042,No,Sí,No,No,Sí,No,No,7º C Portal 3,1,Lucas Fox Barcelona,Flat / apartment C. De Federico García Lorca 55,45,Canyelles
93350643,Detached house,Sant Gervasi - La Bonanova,Barcelona,170,100.0,3,2,1936.0,False,False,True,True,False,False,False,True,True,south,"Fantastic house for sale of 100m² and a 40m² terrace located in Bonanova, next to Muntaner street!Completely renovated and with flight rights to be able to build a flat plus terrace.The house is distributed over three floors. On the main floor we find a spacious living room with high ceilings divided into two levels. On the lower level there is a living-dining room, with a beautiful, fully equipped open plan kitchen, which has all the necessary appliances and a breakfast bar; On the upper level we find a chill-out area, which can also be used as a study and with a courtesy toilet.On the second floor we find the night area, with three bedrooms, one suite with large fitted wardrobes, access to a balcony and a complete bathroom with a shower, the other double room also with fitted wardrobes and a third single room, in which currently we find a dressing room equipped with multiple cabinets. On the same floor we have a second full bathroom with a bathtub.On the third floor we have access to a spectacular 40 m² terrace where you can enjoy pleasant evenings with family and friends with a barbecue.Possibility of parking in the farm next door, with capacity for a large car plus a motorcycle.Well located and connected to some of the best schools and hospitals in the upper area of the city of Barcelona. Located in a neighborhood with many shops, leisure areas, near hospitals and schools. Well connected with buses and FGC.",reformado,comprar,800000.0,,3,Intermedia,D,calle de Sant Màrius 149,123.0,Caldera de gas natural,4705.88,Barcelona,Sarrià-Sant Gervasi,08022,No,Sí,Sí,No,Sí,No,No,3º A,1,Lucas Fox Barcelona,Detached house C. De Sant Màrius 149,10,Sant Gervasi - La Bonanova
103969783,Flat / apartment,Sant Gervasi - La Bonanova,Barcelona,220,200.0,3,3,1954.0,True,True,True,True,False,False,False,True,True,south,"Located in one of the most exclusive areas of Barcelona, this impressive apartment on Calle Mandri stands out for its elegance and exceptional comfort. With a generous surface area of 200m2, the interior space has a practical layout, offering three spacious bedrooms, two of which are en-suite to ensure privacy, while the third single room provides versatility for various needs.The southwest orientation bathes the apartment in warm and inviting brightness, particularly accentuating the expansive living room. This naturally lit space opens up to a splendid terrace of about 30m2, ideal for enjoying outdoor moments and panoramic views of the city. The kitchen, designed as an office space, is a functional and modern area that encourages culinary creativity.The overall condition of the apartment is excellent, but the most attractive feature is the possibility to personalize it to the buyer's taste through a renovation. The building, with a concierge and double elevator, guarantees a luxury residential experience with convenience. Regarding the surroundings, Calle Mandri is renowned for being one of the best addresses in Barcelona, with a quiet and secure neighborhood. The proximity to prestigious international schools adds additional value for families with children. In conclusion, this property represents a unique opportunity to live in the epicenter of luxury and quality of life in the Catalan capital.Feel free to contact us for more information and to schedule a visit.",en buen estado,comprar,1495000.0,,5,Intermedia,C,calle de Mandri 137,186.0,Caldera de gas natural,6795.45,Barcelona,Sarrià-Sant Gervasi,08022,No,Sí,No,No,No,No,Sí,5º C Portal 3,1,Lucas Fox Barcelona,Flat / apartment C. De Mandri 137,10,Sant Gervasi - La Bonanova
103884277,Flat / apartment,Sant Gervasi - Galvany,Barcelona,91,80.0,3,2,1968.0,True,True,False,True,False,False,False,True,True,west,"Apartment in very good condition, in Sant Gervasi, a stone's throw from Mandri Street.In a beautiful property in Nuñez y Navarro with large windows to the outside in two of the bedrooms and in the living room.The apartment faces Prat de Molló street, a street with moderate traffic and abundant natural light. The property has a magnificent lobby and has two elevators.Upon entering the house, we are greeted by a large entrance with a built-in wardrobe that acts as a distributor. Through a beautiful glass door we access the living room. A very spacious room, floor-to-ceiling windows and access to a small balcony.Next to the living room we find the main bedroom, also spacious with a built-in wardrobe and a large double window with a small balcony. Next to it we have the second single room, also exterior and with a built-in wardrobe and the main bathroom, very spacious, with a bathtub and plenty of storage space.From the entrance hall we also access the kitchen, separated by a practical sliding door. The kitchen has a small breakfast area, or space for a table with 4 chairs. The kitchen is delivered without appliances.Next to the kitchen we have a nice closet that includes storage and a water area, with an integrated sink and space for a washing machine and dryer. A very practical space for cleaning products, storing laundry or any type of storage. Just ahead is a multi-functional space that is currently used as a studio.At the end of the hallway we access the third room on the floor, which has a full bathroom en suite.In the middle of the hallway, we find the access door to the service elevator and an additional space that can be used as a small storage room, very convenient for bikes and a baby stroller.. .The house has gas heating, parquet floors and air conditioning in the living room and master bedroom.Located in one of the best areas of Barcelona, on a family farm, connected by public transport, just a few minutes from the railway. On Mandri Street there is a great gastronomic offer, bars, local shops and supermarkets. Close to pharmacies, hospitals and schools and the Monterols park, a very pleasant green area for a walk.There are several parking space rental options in the area.",en buen estado,comprar,535000.0,,2,Intermedia,C,calle de Prats de Molló 202,78.0,Caldera de gas natural,5879.12,Barcelona,Sarrià-Sant Gervasi,08021,No,No,Sí,No,No,No,Sí,2º B Portal 1,1,Lucas Fox Barcelona,Flat / apartment C. De Prats De Molló 202,40,Sant Gervasi - Galvany
103458658,Flat / apartment,Sant Gervasi - Galvany,Barcelona,109,100.0,3,2,1962.0,True,True,False,True,False,False,False,True,True,west,"Welcome to this wonderful opportunity to acquire a flat in one of the quietest areas of the city! This property has a surface area of 100m² distributed in 3 bedrooms (2 doubles) and 2 complete bathrooms. The luminosity and tranquility are guaranteed thanks to its orientation towards the block patio. In addition, you can enjoy a spacious living room with balcony and a spacious kitchen with annex space. The house has been renovated and is ready to move into. Don't miss this unique opportunity!If you need financing, we have a financial department available to help you with everything you need. Remember that taxes, purchase expenses and brokerage fees are not included in the price.Don't miss the opportunity to acquire this wonderful property and live in one of the quietest and most exclusive areas of the city.",en buen estado,comprar,800000.0,,8,Alta,E,calle de Tuset 117,127.0,Caldera de gas natural,7339.45,Barcelona,Sarrià-Sant Gervasi,08021,No,No,No,Sí,Sí,Sí,Sí,8º C Portal 2,1,Lucas Fox Barcelona,Flat / apartment C. De Tuset 117,40,Sant Gervasi - Galvany
103458658,Flat / apartment,Sant Gervasi - Galvany,Barcelona,109,100.0,3,2,1962.0,True,True,False,True,False,False,False,True,True,west,"Welcome to this wonderful opportunity to acquire a flat in one of the quietest areas of the city! This property has a surface area of 100m² distributed in 3 bedrooms (2 doubles) and 2 complete bathrooms. The luminosity and tranquility are guaranteed thanks to its orientation towards the block patio. In addition, you can enjoy a spacious living room with balcony and a spacious kitchen with annex space. The house has been renovated and is ready to move into. Don't miss this unique opportunity!If you need financing, we have a financial department available to help you with everything you need. Remember that taxes, purchase expenses and brokerage fees are not included in the price.Don't miss the opportunity to acquire this wonderful property and live in one of the quietest and most exclusive areas of the city.",en buen estado,comprar,800000.0,,8,Alta,E,calle de Tuset 154,128.0,Caldera de gas natural,7339.45,Barcelona,Sarrià-Sant Gervasi,08021,No,Sí,Sí,No,No,No,Sí,8º C Portal 1,1,Lucas Fox Barcelona,Flat / apartment C. De Tuset 154,40,Sant Gervasi - Galvany
103458658,Flat / apartment,Sant Gervasi - Galvany,Barcelona,109,100.0,3,2,1962.0,True,True,False,True,False,False,False,True,True,west,"Welcome to this wonderful opportunity to acquire a flat in one of the quietest areas of the city! This property has a surface area of 100m² distributed in 3 bedrooms (2 doubles) and 2 complete bathrooms. The luminosity and tranquility are guaranteed thanks to its orientation towards the block patio. In addition, you can enjoy a spacious living room with balcony and a spacious kitchen with annex space. The house has been renovated and is ready to move into. Don't miss this unique opportunity!If you need financing, we have a financial department available to help you with everything you need. Remember that taxes, purchase expenses and brokerage fees are not included in the price.Don't miss the opportunity to acquire this wonderful property and live in one of the quietest and most exclusive areas of the city.",reformado,comprar,800000.0,,8,Alta,E,calle de Tuset 291,127.0,Caldera de gas natural,7339.45,Barcelona,Sarrià-Sant Gervasi,08021,No,Sí,Sí,Sí,No,No,Sí,8º D Portal 1,1,Lucas Fox Barcelona,Flat / apartment C. De Tuset 291,40,Sant Gervasi - Galvany
103458658,Flat / apartment,Sant Gervasi - Galvany,Barcelona,109,100.0,3,2,1962.0,True,True,False,True,False,False,False,True,True,west,"Welcome to this wonderful opportunity to acquire a flat in one of the quietest areas of the city! This property has a surface area of 100m² distributed in 3 bedrooms (2 doubles) and 2 complete bathrooms. The luminosity and tranquility are guaranteed thanks to its orientation towards the block patio. In addition, you can enjoy a spacious living room with balcony and a spacious kitchen with annex space. The house has been renovated and is ready to move into. Don't miss this unique opportunity!If you need financing, we have a financial department available to help you with everything you need. Remember that taxes, purchase expenses and brokerage fees are not included in the price.Don't miss the opportunity to acquire this wonderful property and live in one of the quietest and most exclusive areas of the city.",reformado,comprar,800000.0,,8,Alta,E,calle de Tuset 63,127.0,Caldera de gas natural,7339.45,Barcelona,Sarrià-Sant Gervasi,08021,No,Sí,No,Sí,No,No,No,8º B Portal 3,1,Lucas Fox Barcelona,Flat / apartment C. De Tuset 63,40,Sant Gervasi - Galvany
103458658,Flat / apartment,Sant Gervasi - Galvany,Barcelona,109,100.0,3,2,1962.0,True,True,False,True,False,False,False,True,True,west,"Welcome to this wonderful opportunity to acquire a flat in one of the quietest areas of the city! This property has a surface area of 100m² distributed in 3 bedrooms (2 doubles) and 2 complete bathrooms. The luminosity and tranquility are guaranteed thanks to its orientation towards the block patio. In addition, you can enjoy a spacious living room with balcony and a spacious kitchen with annex space. The house has been renovated and is ready to move into. Don't miss this unique opportunity!If you need financing, we have a financial department available to help you with everything you need. Remember that taxes, purchase expenses and brokerage fees are not included in the price.Don't miss the opportunity to acquire this wonderful property and live in one of the quietest and most exclusive areas of the city.",en buen estado,comprar,800000.0,,8,Alta,E,calle de Tuset 244,133.0,Caldera de gas natural,7339.45,Barcelona,Sarrià-Sant Gervasi,08021,No,No,No,No,No,No,No,8º D Portal 1,1,Lucas Fox Barcelona,Flat / apartment C. De Tuset 244,40,Sant Gervasi - Galvany
103458658,Flat / apartment,Sant Gervasi - Galvany,Barcelona,109,100.0,3,2,1962.0,True,True,False,True,False,False,False,True,True,west,"Welcome to this wonderful opportunity to acquire a flat in one of the quietest areas of the city! This property has a surface area of 100m² distributed in 3 bedrooms (2 doubles) and 2 complete bathrooms. The luminosity and tranquility are guaranteed thanks to its orientation towards the block patio. In addition, you can enjoy a spacious living room with balcony and a spacious kitchen with annex space. The house has been renovated and is ready to move into. Don't miss this unique opportunity!If you need financing, we have a financial department available to help you with everything you need. Remember that taxes, purchase expenses and brokerage fees are not included in the price.Don't miss the opportunity to acquire this wonderful property and live in one of the quietest and most exclusive areas of the city.",en buen estado,comprar,800000.0,,8,Alta,E,calle de Tuset 25,128.0,Caldera de gas natural,7339.45,Barcelona,Sarrià-Sant Gervasi,08021,No,Sí,Sí,No,No,No,No,8º B Portal 1,1,Lucas Fox Barcelona,Flat / apartment C. De Tuset 25,40,Sant Gervasi - Galvany
103458658,Flat / apartment,Sant Gervasi - Galvany,Barcelona,109,100.0,3,2,1962.0,True,True,False,True,False,False,False,True,True,west,"Welcome to this wonderful opportunity to acquire a flat in one of the quietest areas of the city! This property has a surface area of 100m² distributed in 3 bedrooms (2 doubles) and 2 complete bathrooms. The luminosity and tranquility are guaranteed thanks to its orientation towards the block patio. In addition, you can enjoy a spacious living room with balcony and a spacious kitchen with annex space. The house has been renovated and is ready to move into. Don't miss this unique opportunity!If you need financing, we have a financial department available to help you with everything you need. Remember that taxes, purchase expenses and brokerage fees are not included in the price.Don't miss the opportunity to acquire this wonderful property and live in one of the quietest and most exclusive areas of the city.",reformado,comprar,800000.0,,8,Alta,E,calle de Tuset 90,133.0,Caldera de gas natural,7339.45,Barcelona,Sarrià-Sant Gervasi,08021,No,Sí,Sí,No,No,No,Sí,8º D Portal 1,1,Lucas Fox Barcelona,Flat / apartment C. De Tuset 90,40,Sant Gervasi - Galvany
103458658,Flat / apartment,Sant Gervasi - Galvany,Barcelona,109,100.0,3,2,1962.0,True,True,False,True,False,False,False,True,True,west,"Welcome to this wonderful opportunity to acquire a flat in one of the quietest areas of the city! This property has a surface area of 100m² distributed in 3 bedrooms (2 doubles) and 2 complete bathrooms. The luminosity and tranquility are guaranteed thanks to its orientation towards the block patio. In addition, you can enjoy a spacious living room with balcony and a spacious kitchen with annex space. The house has been renovated and is ready to move into. Don't miss this unique opportunity!If you need financing, we have a financial department available to help you with everything you need. Remember that taxes, purchase expenses and brokerage fees are not included in the price.Don't miss the opportunity to acquire this wonderful property and live in one of the quietest and most exclusive areas of the city.",en buen estado,comprar,800000.0,,8,Alta,E,calle de Tuset 75,125.0,Caldera de gas natural,7339.45,Barcelona,Sarrià-Sant Gervasi,08021,No,Sí,Sí,No,No,Sí,Sí,8º B Portal 1,1,Lucas Fox Barcelona,Flat / apartment C. De Tuset 75,40,Sant Gervasi - Galvany
103458658,Flat / apartment,Sant Gervasi - Galvany,Barcelona,109,100.0,3,2,1962.0,True,True,False,True,False,False,False,True,True,west,"Welcome to this wonderful opportunity to acquire a flat in one of the quietest areas of the city! This property has a surface area of 100m² distributed in 3 bedrooms (2 doubles) and 2 complete bathrooms. The luminosity and tranquility are guaranteed thanks to its orientation towards the block patio. In addition, you can enjoy a spacious living room with balcony and a spacious kitchen with annex space. The house has been renovated and is ready to move into. Don't miss this unique opportunity!If you need financing, we have a financial department available to help you with everything you need. Remember that taxes, purchase expenses and brokerage fees are not included in the price.Don't miss the opportunity to acquire this wonderful property and live in one of the quietest and most exclusive areas of the city.",reformado,comprar,800000.0,,8,Alta,E,calle de Tuset 294,126.0,Caldera de gas natural,7339.45,Barcelona,Sarrià-Sant Gervasi,08021,No,Sí,Sí,Sí,Sí,No,No,8º C Portal 3,1,Lucas Fox Barcelona,Flat / apartment C. De Tuset 294,40,Sant Gervasi - Galvany
103458658,Flat / apartment,Sant Gervasi - Galvany,Barcelona,109,100.0,3,2,1962.0,True,True,False,True,False,False,False,True,True,west,"Welcome to this wonderful opportunity to acquire a flat in one of the quietest areas of the city! This property has a surface area of 100m² distributed in 3 bedrooms (2 doubles) and 2 complete bathrooms. The luminosity and tranquility are guaranteed thanks to its orientation towards the block patio. In addition, you can enjoy a spacious living room with balcony and a spacious kitchen with annex space. The house has been renovated and is ready to move into. Don't miss this unique opportunity!If you need financing, we have a financial department available to help you with everything you need. Remember that taxes, purchase expenses and brokerage fees are not included in the price.Don't miss the opportunity to acquire this wonderful property and live in one of the quietest and most exclusive areas of the city.",en buen estado,comprar,800000.0,,8,Alta,E,calle de Tuset 210,128.0,Caldera de gas natural,7339.45,Barcelona,Sarrià-Sant Gervasi,08021,No,Sí,No,No,No,No,Sí,8º D Portal 1,1,Lucas Fox Barcelona,Flat / apartment C. De Tuset 210,40,Sant Gervasi - Galvany
103458658,Flat / apartment,Sant Gervasi - Galvany,Barcelona,109,100.0,3,2,1962.0,True,True,False,True,False,False,False,True,True,west,"Welcome to this wonderful opportunity to acquire a flat in one of the quietest areas of the city! This property has a surface area of 100m² distributed in 3 bedrooms (2 doubles) and 2 complete bathrooms. The luminosity and tranquility are guaranteed thanks to its orientation towards the block patio. In addition, you can enjoy a spacious living room with balcony and a spacious kitchen with annex space. The house has been renovated and is ready to move into. Don't miss this unique opportunity!If you need financing, we have a financial department available to help you with everything you need. Remember that taxes, purchase expenses and brokerage fees are not included in the price.Don't miss the opportunity to acquire this wonderful property and live in one of the quietest and most exclusive areas of the city.",reformado,comprar,800000.0,,8,Alta,E,calle de Tuset 17,132.0,Caldera de gas natural,7339.45,Barcelona,Sarrià-Sant Gervasi,08021,No,Sí,Sí,No,Sí,Sí,Sí,8º B Portal 2,1,Lucas Fox Barcelona,Flat / apartment C. De Tuset 17,40,Sant Gervasi - Galvany
103458658,Flat / apartment,Sant Gervasi - Galvany,Barcelona,109,100.0,3,2,1962.0,True,True,False,True,False,False,False,True,True,west,"Welcome to this wonderful opportunity to acquire a flat in one of the quietest areas of the city! This property has a surface area of 100m² distributed in 3 bedrooms (2 doubles) and 2 complete bathrooms. The luminosity and tranquility are guaranteed thanks to its orientation towards the block patio. In addition, you can enjoy a spacious living room with balcony and a spacious kitchen with annex space. The house has been renovated and is ready to move into. Don't miss this unique opportunity!If you need financing, we have a financial department available to help you with everything you need. Remember that taxes, purchase expenses and brokerage fees are not included in the price.Don't miss the opportunity to acquire this wonderful property and live in one of the quietest and most exclusive areas of the city.",en buen estado,comprar,800000.0,,8,Alta,E,calle de Tuset 128,133.0,Caldera de gas natural,7339.45,Barcelona,Sarrià-Sant Gervasi,08021,No,No,Sí,No,No,Sí,Sí,8º A Portal 1,1,Lucas Fox Barcelona,Flat / apartment C. De Tuset 128,40,Sant Gervasi - Galvany
103458658,Flat / apartment,Sant Gervasi - Galvany,Barcelona,109,100.0,3,2,1962.0,True,True,False,True,False,False,False,True,True,west,"Welcome to this wonderful opportunity to acquire a flat in one of the quietest areas of the city! This property has a surface area of 100m² distributed in 3 bedrooms (2 doubles) and 2 complete bathrooms. The luminosity and tranquility are guaranteed thanks to its orientation towards the block patio. In addition, you can enjoy a spacious living room with balcony and a spacious kitchen with annex space. The house has been renovated and is ready to move into. Don't miss this unique opportunity!If you need financing, we have a financial department available to help you with everything you need. Remember that taxes, purchase expenses and brokerage fees are not included in the price.Don't miss the opportunity to acquire this wonderful property and live in one of the quietest and most exclusive areas of the city.",reformado,comprar,800000.0,,8,Alta,E,calle de Tuset 251,130.0,Caldera de gas natural,7339.45,Barcelona,Sarrià-Sant Gervasi,08021,No,Sí,Sí,Sí,No,No,Sí,8º C Portal 3,1,Lucas Fox Barcelona,Flat / apartment C. De Tuset 251,40,Sant Gervasi - Galvany
103458658,Flat / apartment,Sant Gervasi - Galvany,Barcelona,109,100.0,3,2,1962.0,True,True,False,True,False,False,False,True,True,west,"Welcome to this wonderful opportunity to acquire a flat in one of the quietest areas of the city! This property has a surface area of 100m² distributed in 3 bedrooms (2 doubles) and 2 complete bathrooms. The luminosity and tranquility are guaranteed thanks to its orientation towards the block patio. In addition, you can enjoy a spacious living room with balcony and a spacious kitchen with annex space. The house has been renovated and is ready to move into. Don't miss this unique opportunity!If you need financing, we have a financial department available to help you with everything you need. Remember that taxes, purchase expenses and brokerage fees are not included in the price.Don't miss the opportunity to acquire this wonderful property and live in one of the quietest and most exclusive areas of the city.",en buen estado,comprar,800000.0,,8,Alta,E,calle de Tuset 179,130.0,Caldera de gas natural,7339.45,Barcelona,Sarrià-Sant Gervasi,08021,No,Sí,Sí,Sí,No,Sí,Sí,8º D Portal 2,1,Lucas Fox Barcelona,Flat / apartment C. De Tuset 179,40,Sant Gervasi - Galvany
103458658,Flat / apartment,Sant Gervasi - Galvany,Barcelona,109,100.0,3,2,1962.0,True,True,False,True,False,False,False,True,True,west,"Welcome to this wonderful opportunity to acquire a flat in one of the quietest areas of the city! This property has a surface area of 100m² distributed in 3 bedrooms (2 doubles) and 2 complete bathrooms. The luminosity and tranquility are guaranteed thanks to its orientation towards the block patio. In addition, you can enjoy a spacious living room with balcony and a spacious kitchen with annex space. The house has been renovated and is ready to move into. Don't miss this unique opportunity!If you need financing, we have a financial department available to help you with everything you need. Remember that taxes, purchase expenses and brokerage fees are not included in the price.Don't miss the opportunity to acquire this wonderful property and live in one of the quietest and most exclusive areas of the city.",reformado,comprar,800000.0,,8,Alta,E,calle de Tuset 182,134.0,Caldera de gas natural,7339.45,Barcelona,Sarrià-Sant Gervasi,08021,No,Sí,Sí,No,Sí,No,Sí,8º C Portal 3,1,Lucas Fox Barcelona,Flat / apartment C. De Tuset 182,40,Sant Gervasi - Galvany
